"","X","eventid","iyear","imonth","iday","extended","country","region","latitude","longitude","specificity","vicinity","crit1","crit2","crit3","doubtterr","multiple","success","suicide","attacktype1","targtype1","targsubtype1","natlty1","guncertain1","individual","weaptype1","weapsubtype1","nkill","Cluster"
"7632",20263,198506040005,1985,6,4,0,92,6,30.34,76.38,1,0,1,1,1,0,0,0,0,3,19,100,92,0,0,6,16,0,4
"7633",10338,198102130015,1981,2,13,0,217,1,35.14968,-90.048929,1,0,0,1,1,0,0,1,0,6,14,84,217,0,0,5,5,0,3
"7634",38495,199109150009,1991,9,15,0,83,2,14.622869,-90.529068,1,0,1,1,1,0,0,1,0,3,1,3,83,0,0,6,16,0,4
"7635",135756,201611250042,2016,11,25,0,195,11,11.291012,23.191802,2,0,1,1,1,0,0,0,0,1,2,18,195,0,0,5,5,0,3
"7636",104254,201404140022,2014,4,14,0,95,10,33.349159,43.784199,1,0,1,1,1,0,0,1,0,3,14,67,95,0,0,6,11,2,1
"7637",133013,201608220035,2016,8,22,0,113,10,31.197586,16.586681,1,0,1,1,1,0,0,0,1,3,17,94,113,0,0,6,15,2,1
"7638",118223,201505060087,2015,5,6,0,603,8,55.011562,-7.312045,1,0,1,1,1,0,1,1,0,7,2,15,233,0,0,8,18,0,3
"7639",17081,198403180002,1984,3,18,0,43,3,-33.366238,-70.505302,1,0,1,1,1,0,0,1,0,3,21,107,43,1,0,6,16,0,7
"7640",84696,201202230001,2012,2,23,0,95,10,33.271403,44.493661,1,0,1,1,1,0,1,1,0,3,14,67,95,0,0,6,15,1,8
"7641",72345,200901200010,2009,1,20,0,160,5,6.48299,124.043541,1,0,1,1,1,0,0,1,0,7,14,76,160,1,0,8,18,0,4
"7642",128100,201603150048,2016,3,15,0,4,6,35.039356,71.361046,1,1,1,1,1,0,0,0,0,3,20,107,153,0,0,6,8,0,2
"7643",74820,200909070018,2009,9,7,0,95,10,34.92485,43.491413,1,0,1,1,1,0,0,1,0,3,2,18,95,0,0,6,17,0,2
"7644",10752,198105020003,1981,5,2,1,26,3,-18.802222,-67.890833,2,0,1,1,1,0,0,1,0,5,21,108,217,0,0,5,5,1,3
"7645",86353,201205170026,2012,5,17,0,153,6,24.891115,67.143311,1,0,1,1,1,0,0,1,0,9,3,23,153,0,0,13,21,2,7
"7646",35718,199011210006,1990,11,21,0,69,8,48.856644,2.34233,1,0,1,1,1,-9,0,1,0,7,7,46,209,0,0,8,20,0,2
"7647",94622,201306210018,2013,6,21,0,160,5,6.980493,124.383001,1,0,1,1,1,0,0,1,0,2,8,48,160,0,0,5,5,0,3
"7648",83893,201201040011,2012,1,4,0,4,6,32.618583,63.67318,3,0,1,1,0,1,0,1,0,3,4,37,422,0,0,6,8,0,1
"7649",55902,200001030005,2000,1,3,0,6,10,36.266667,2.216667,1,0,1,1,1,0,0,1,0,3,15,86,6,0,0,6,16,8,8
"7650",132918,201608180058,2016,8,18,0,160,5,10.202346,122.984318,2,0,1,1,1,0,0,1,0,6,14,68,160,0,0,5,5,1,7
"7651",77329,201005240002,2010,5,24,0,153,6,27.809921,66.620956,1,0,1,1,1,0,0,1,0,3,2,15,153,0,0,6,7,0,3
"7652",85679,201204170028,2012,4,17,0,4,6,33.358508,69.859741,4,0,1,1,1,0,0,1,0,3,1,6,4,0,0,6,16,0,3
"7653",27377,198804250006,1988,4,25,0,45,3,9.337295,-73.653621,4,0,1,1,0,1,0,1,0,9,4,29,45,0,0,13,23,10,1
"7654",58639,200111010002,2001,11,1,0,45,3,7.894195,-72.503885,1,0,1,1,1,1,0,1,0,1,2,14,45,0,0,5,5,1,3
"7655",76572,201003140011,2010,3,14,0,153,6,24.891115,67.143311,1,0,1,1,1,0,0,0,0,6,1,7,153,1,0,5,5,1,3
"7656",17435,198404220004,1984,4,22,0,159,3,-11.967368,31.7,5,0,1,1,1,0,0,1,0,1,2,18,159,0,0,13,23,2,6
"7657",97905,201310200005,2013,10,20,0,95,10,33.303566,44.371773,1,0,1,1,1,0,1,1,0,3,1,2,95,0,0,6,16,17,8
"7658",18992,198411130020,1984,11,13,0,159,3,-24.194867,68.283569,5,0,1,1,1,0,0,1,0,2,14,75,159,0,0,5,2,15,3
"7659",23980,198701160003,1987,1,16,0,61,2,13.79833,-89.17889,1,0,1,1,0,1,0,1,0,9,4,29,61,0,0,13,23,1,7
"7660",4947,197804060001,1978,4,6,0,61,2,13.69288,-89.199161,1,0,1,1,1,0,0,1,0,1,1,12,61,0,0,5,2,1,3
"7661",144753,201712010003,2017,12,1,0,95,10,34.477619,41.920773,1,0,1,1,1,0,0,1,0,3,14,67,95,0,0,6,17,26,1
"7662",143153,201709170027,2017,9,17,0,100,2,18.021429,-76.798279,1,0,1,1,1,0,0,1,0,7,15,86,100,0,0,8,18,0,6
"7663",142414,201708160037,2017,8,16,0,228,10,13.319617,43.25563,1,1,1,1,0,1,0,0,0,3,4,32,215,0,0,6,15,0,3
"7664",32549,198911220002,1989,11,22,0,142,8,52.090142,5.109665,1,0,1,1,1,0,0,0,0,3,14,84,142,0,0,6,16,0,8
"7665",77222,201005160010,2010,5,16,0,4,6,34.361059,68.840693,1,0,1,1,1,0,1,1,0,3,14,79,4,0,0,6,11,0,3
"7666",30416,198904190014,1989,4,19,1,19,6,22.65735,92.173271,3,0,1,1,1,0,0,1,0,6,14,77,19,0,0,5,2,14,3
"7667",138836,201704020013,2017,4,2,0,147,11,11.930569,13.243972,1,0,1,1,1,0,1,1,1,3,14,67,147,0,0,6,13,1,1
"7668",28920,198811080003,1988,11,8,0,29,11,-24.656477,25.911255,1,0,1,1,1,-9,0,1,0,3,14,76,29,0,0,6,16,0,3
"7669",103797,201404030055,2014,4,3,0,101,4,43.090751,141.3402,1,0,0,1,1,1,0,1,0,3,3,22,101,0,1,6,17,0,1
"7670",90334,201212100006,2012,12,10,0,4,6,33.63591,62.266621,3,0,1,1,1,0,0,1,0,3,3,25,4,0,0,6,16,1,3
"7671",6118,197902150014,1979,2,15,0,217,1,40.70991,-73.622794,1,0,1,1,1,0,0,1,0,7,5,40,217,0,0,8,20,0,4
"7672",137034,201701180034,2017,1,18,0,95,10,34.458889,43.791004,1,0,1,1,0,1,0,1,0,2,4,27,95,0,0,6,11,7,2
"7673",111161,201410100041,2014,10,10,0,160,5,7.242422,124.523343,1,0,1,1,1,0,0,1,0,3,1,7,160,0,0,6,16,0,1
"7674",24204,198702240014,1987,2,24,0,45,3,6.242026,-75.564766,1,0,1,1,1,0,0,1,0,1,14,77,45,1,0,5,3,1,3
"7675",77099,201005080003,2010,5,8,0,153,6,33.590603,71.44062,1,0,1,1,1,0,0,1,0,3,21,107,153,1,0,6,17,0,3
"7676",78161,201008130002,2010,8,13,0,95,10,34.208416,43.890713,1,0,1,1,1,0,1,0,0,1,17,94,95,0,0,6,17,0,3
"7677",21307,198511110007,1985,11,11,0,159,3,-11.967368,-76.978462,1,0,1,1,1,0,0,1,0,1,3,25,159,0,0,5,3,1,6
"7678",39749,199201050004,1992,1,5,0,183,11,-29.641929,30.347358,1,0,1,1,1,0,0,0,0,1,2,15,183,0,0,5,2,3,3
"7679",8915,198006080003,1980,6,8,0,209,10,39.145471,45.385571,5,0,1,1,1,-9,0,0,0,1,1,5,209,0,0,13,21,0,1
"7680",104367,201404160058,2014,4,16,0,4,6,34.281389,69.77,3,0,1,1,1,0,1,1,0,9,3,22,4,0,0,13,23,2,3
"7681",108279,201407210038,2014,7,21,0,214,9,48.344912,39.658194,1,0,1,1,1,0,1,1,0,7,2,21,214,0,0,13,23,0,4
"7682",33367,199003110007,1990,3,11,0,110,10,33.888523,35.503513,1,0,1,1,1,0,0,1,0,3,14,79,110,0,0,6,15,0,7
"7683",78620,201009180056,2010,9,18,0,4,6,34.021194,68.999535,1,0,1,1,1,0,0,1,0,3,2,19,4,0,0,6,11,0,6
"7684",91059,201301210007,2013,1,21,0,45,3,11.354774,-72.520483,4,0,1,1,1,0,0,1,0,3,19,100,45,0,0,6,16,0,1
"7685",3336,197609250007,1976,9,25,0,98,8,41.890961,12.490069,1,0,1,1,1,-9,0,1,0,7,1,4,97,0,0,8,18,0,7
"7686",132784,201608140005,2016,8,14,0,205,5,6.496595,101.115719,3,0,1,1,1,0,1,1,0,3,1,7,205,0,0,6,16,0,3
"7687",84450,201202040006,2012,2,4,0,4,6,34.229213,70.193208,1,1,1,1,1,0,0,1,0,3,3,25,4,0,0,6,16,0,6
"7688",85255,201203230007,2012,3,23,1,45,3,8.283333,-76.383333,1,0,1,1,1,0,0,1,0,6,14,83,45,0,0,9,27,2,2
"7689",36089,199101110007,1991,1,11,0,83,2,14.70208,-91.2506,4,0,1,1,0,1,0,1,0,2,4,29,83,0,0,5,2,0,6
"7690",115251,201502070013,2015,2,7,0,182,11,3.168621,42.493322,3,0,1,1,0,1,0,1,0,9,4,34,422,0,0,13,23,2,3
"7691",124634,201511220075,2015,11,22,1,229,11,-4.972904,23.436697,1,0,1,1,1,0,0,1,0,6,14,67,229,0,0,13,23,8,3
"7692",110384,201409190002,2014,9,19,0,228,10,15.325443,44.211895,1,0,1,1,1,0,1,1,0,3,10,55,228,0,0,6,11,0,1
"7693",96852,201309090045,2013,9,9,0,228,10,13.887403,45.863647,1,0,1,1,1,0,0,1,0,3,17,94,228,0,0,6,15,0,2
"7694",62177,200503210004,2005,3,21,0,95,10,33.303566,44.371773,1,0,1,1,1,0,0,1,0,3,7,46,14,0,0,6,11,0,2
"7695",64247,200604050005,2006,4,5,0,209,10,41.106178,28.689863,1,0,1,1,1,0,0,1,0,3,2,15,209,0,0,6,16,0,3
"7696",7300,197908200006,1979,8,20,0,199,8,46.198392,6.142296,1,0,1,1,1,0,0,0,0,1,7,45,209,1,0,13,21,0,1
"7697",69391,200805060001,2008,5,6,0,4,6,31.631083,65.742226,1,1,1,1,1,0,0,1,0,3,3,25,4,0,0,6,15,0,1
"7698",114712,201501250014,2015,1,25,0,200,10,33.515244,36.292084,1,0,1,1,1,0,1,1,0,3,14,75,200,0,0,6,11,2,3
"7699",118347,201505100097,2015,5,10,0,153,6,33.427284,70.737395,2,0,1,1,1,0,0,1,0,2,14,65,4,0,0,5,5,2,6
"7700",130695,201606060044,2016,6,6,0,102,10,32.077528,35.843213,1,1,1,1,1,0,0,1,0,2,2,20,102,0,0,5,2,5,1
"7701",82358,201109010001,2011,9,1,0,147,11,9.824411,12.625068,1,0,1,1,0,1,0,0,0,2,4,34,147,1,0,5,2,0,3
"7702",108927,201408060042,2014,8,6,0,153,6,34.006004,71.53743,1,0,1,1,1,0,0,0,0,3,20,107,153,0,0,6,17,0,4
"7703",61891,200501020022,2005,1,2,0,97,10,31.5282,34.596382,1,0,1,1,1,0,0,1,0,3,14,71,97,0,0,6,11,0,1
"7704",98287,201310300038,2013,10,30,0,4,6,31.6364,64.243576,3,0,1,1,1,0,0,0,0,3,20,106,153,0,0,6,8,0,1
"7705",91813,201302260010,2013,2,26,0,228,10,15.449888,45.018688,1,1,1,1,1,0,0,1,0,3,21,108,228,1,0,6,16,0,6
"7706",135828,201611280009,2016,11,28,0,228,10,16.095871,44.566657,2,0,1,1,0,1,1,0,0,9,4,27,228,0,0,13,22,1,2
"7707",10411,198103010014,1981,3,1,0,110,10,33.119443,35.366619,1,0,1,1,1,0,0,1,0,3,17,94,110,0,0,6,8,1,1
"7708",2582,197509050003,1975,9,5,0,603,8,51.504387,-0.140041,1,0,1,1,1,0,0,1,0,3,1,8,217,0,0,6,16,2,4
"7709",46468,199412210009,1994,12,21,0,159,3,-11.967368,-76.978462,1,0,1,1,1,0,1,1,0,7,1,7,159,1,0,8,18,0,3
"7710",36264,199101290011,1991,1,29,0,106,10,29.347702,47.94912,1,0,1,1,1,0,0,1,0,1,17,93,155,0,0,5,2,1,7
"7711",15833,198309170006,1983,9,17,0,603,8,54.347539,-6.656108,1,0,1,1,1,0,0,1,0,7,2,21,233,0,0,8,18,0,1
"7712",67085,200707160010,2007,7,16,0,186,6,8.577826,81.218719,1,0,1,1,1,0,0,1,0,1,2,18,186,1,0,5,5,1,4
"7713",22674,198606130022,1986,6,13,0,159,3,-12.068306,-75.210163,1,0,1,1,1,0,1,1,0,3,2,21,159,0,0,6,16,0,3
"7714",105735,201405210032,2014,5,21,0,228,10,15.325443,44.211895,1,0,1,1,1,0,0,1,0,9,2,18,228,0,0,13,23,0,4
"7715",71603,200811160002,2008,11,16,0,205,5,6.8694,101.250519,3,0,1,1,1,0,0,1,0,1,14,68,205,0,0,5,5,1,2
"7716",102274,201402240071,2014,2,24,0,153,6,24.891115,67.143311,1,0,1,1,1,0,0,1,0,2,22,109,153,0,0,5,5,1,3
"7717",63263,200510170003,2005,10,17,0,4,6,31.363647,63.958611,4,0,1,1,1,0,0,1,0,1,2,20,4,0,0,5,5,4,3
"7718",77334,201005240015,2010,5,24,0,95,10,33.420948,43.295662,1,0,1,1,1,0,0,1,0,3,3,25,95,0,0,6,17,0,1
"7719",89643,201211020004,2012,11,2,0,141,6,29.218825,80.499386,1,0,1,1,1,0,0,0,0,3,8,49,141,0,0,6,17,0,1
"7720",83234,201111160015,2011,11,16,0,95,10,33.303566,44.371773,1,0,1,1,1,0,0,0,0,1,14,68,95,0,0,5,5,0,1
"7721",17878,198406200004,1984,6,20,0,159,3,-12.948146,-74.020842,1,0,1,1,1,0,0,1,0,9,14,75,159,0,0,13,23,19,4
"7722",130427,201605290081,2016,5,29,0,95,10,33.417362,43.804871,1,0,1,1,1,0,0,0,0,3,20,109,95,0,0,6,17,0,2
"7723",3215,197607230003,1976,7,23,0,130,1,20.97,-89.62,1,0,1,1,1,0,0,0,0,6,7,45,51,0,0,13,22,1,4
"7724",18550,198409040018,1984,9,4,0,61,2,13.781111,-89.118611,1,0,1,1,0,1,0,1,0,2,4,29,61,0,0,5,2,23,2
"7725",91251,201301290012,2013,1,29,0,182,11,2.059819,45.326115,1,0,1,1,1,0,0,1,1,3,2,21,182,0,0,6,13,3,6
"7726",93462,201305060041,2013,5,6,0,603,8,55.071136,-6.513154,1,0,1,1,1,0,0,0,0,3,14,76,233,0,0,6,31,0,7
"7727",13947,198211130003,1982,11,13,0,159,3,-13.429071,-73.905947,1,0,1,1,1,0,0,1,0,2,3,22,159,0,0,5,2,15,3
"7728",61936,200501130004,2005,1,13,0,1003,9,42.21246,20.724166,1,0,1,1,1,0,0,1,0,3,7,45,147,0,0,6,15,1,2
"7729",72517,200902090005,2009,2,9,0,95,10,35.45211,44.375465,1,0,1,1,1,0,0,1,0,3,3,23,95,0,0,6,16,0,3
"7730",8765,198005140007,1980,5,14,0,162,8,38.725299,-9.150036,1,0,1,1,1,0,0,0,0,6,2,18,162,0,0,13,23,0,1
"7731",103778,201404030011,2014,4,3,0,95,10,36.10428,42.96804,1,0,1,1,0,1,0,1,0,3,4,27,95,0,0,6,16,3,3
"7732",42532,199209250004,1992,9,25,0,145,2,13.09171,-86.00177,1,0,1,1,1,-9,0,1,0,6,22,109,145,0,0,13,23,0,3
"7733",3318,197609130002,1976,9,13,0,11,3,-32.951052,-60.666365,1,0,1,1,1,0,0,1,0,3,3,25,11,0,0,6,8,9,1
"7734",112242,201411110036,2014,11,11,0,182,11,2.059819,45.326115,1,0,1,1,1,0,1,1,0,1,2,18,182,0,0,5,2,1,3
"7735",28743,198810140006,1988,10,14,0,184,4,35.159545,126.852601,1,0,1,1,1,-9,0,1,0,7,7,46,217,0,0,8,18,0,8
"7736",73596,200905200003,2009,5,20,0,6,10,36.266752,2.750468,1,1,1,1,1,0,0,1,0,3,3,23,6,0,0,6,16,5,1
"7737",82156,201108110009,2011,8,11,1,4,6,34.361059,68.840693,1,0,1,1,1,0,0,1,0,6,3,25,4,0,0,13,27,5,1
"7738",77848,201007130005,2010,7,13,0,168,11,-2.607735,29.736193,1,1,1,1,1,1,0,1,0,2,2,15,168,0,0,9,23,1,4
"7739",40886,199204190011,1992,4,19,0,159,3,-12.790278,-73.641389,1,0,1,1,1,0,0,1,0,2,14,75,159,0,0,5,2,7,5
"7740",110907,201410020072,2014,10,2,0,95,10,34.32587,45.165485,1,0,1,1,0,1,0,1,0,9,4,29,95,0,0,13,21,2,2
"7741",104733,201404270015,2014,4,27,0,95,10,36.354145,43.14357,1,0,1,1,1,0,0,1,0,3,3,23,95,0,0,6,7,0,3
"7742",126882,201602060029,2016,2,6,0,95,10,33.683266,43.473259,1,0,1,1,0,1,1,1,1,3,4,27,95,0,0,6,15,19,1
"7743",98282,201310300030,2013,10,30,0,123,11,16.273716,-0.050415,1,0,1,1,1,0,0,1,0,3,6,44,123,0,0,6,11,0,3
"7744",75681,200912070012,2009,12,7,0,92,6,26.484099,85.313322,2,0,1,1,1,0,0,1,0,2,14,74,92,1,0,5,5,3,3
"7745",67578,200710160001,2007,10,16,0,153,6,29.034412,69.158661,1,1,1,1,1,0,0,1,0,3,21,106,153,0,0,6,16,0,4
"7746",124326,201511130039,2015,11,13,0,95,10,36.229574,42.236244,2,0,1,1,0,1,0,0,1,3,4,34,95,0,0,6,13,3,1
"7747",69675,200805270021,2008,5,27,0,95,10,34.92485,43.491413,1,1,1,1,1,0,0,1,0,2,2,18,95,0,0,5,5,3,3
"7748",70865,200808220008,2008,8,22,0,141,6,27.648675,84.417219,1,0,1,1,1,0,0,1,0,3,14,67,141,0,0,6,17,0,2
"7749",76926,201004190002,2010,4,19,0,95,10,33.74324,44.623825,1,0,1,1,1,0,0,1,0,3,14,73,95,0,0,6,17,2,6
"7750",24349,198703110003,1987,3,11,0,45,3,4.667128,-74.106056,1,0,1,1,1,0,1,1,0,3,2,21,45,0,0,6,28,0,1
"7751",75104,200910080013,2009,10,8,0,160,5,7.083241,125.600998,1,1,1,1,1,0,0,1,0,2,14,67,160,1,0,5,6,3,3
"7752",89701,201211050010,2012,11,5,0,205,5,6.098333,101.693333,1,0,1,1,1,0,1,0,0,3,3,25,205,0,0,6,12,0,4
"7753",93657,201305120028,2013,5,12,0,147,11,9.616364,8.533091,1,0,1,1,1,0,0,1,0,2,15,86,147,1,0,5,5,0,3
"7754",94392,201306110008,2013,6,11,0,110,10,34.397052,36.387171,1,0,1,1,1,0,1,1,0,3,14,75,110,0,0,6,11,1,4
"7755",24594,198704150018,1987,4,15,0,160,5,14.596051,120.978666,1,0,1,1,0,1,0,1,0,1,4,34,160,0,0,13,22,1,3
"7756",100579,201401090038,2014,1,9,0,228,10,15.325443,44.211895,1,0,1,1,1,0,0,0,0,3,20,107,228,0,0,6,16,0,3
"7757",19415,198501260004,1985,1,26,0,83,2,15.519717,-91.188243,1,0,1,1,0,1,0,1,0,2,4,29,83,0,0,5,2,12,1
"7758",81063,201104270013,2011,4,27,1,153,6,34.565494,71.477429,3,1,1,1,1,0,0,1,0,6,14,83,153,0,0,13,23,0,2
"7759",130135,201605210009,2016,5,21,0,113,10,31.448914,15.256008,1,1,1,1,1,0,0,1,0,3,2,18,113,0,0,6,8,4,1
"7760",22107,198603260009,1986,3,26,0,43,3,-33.366238,-70.505302,1,0,1,1,1,0,1,1,0,3,1,3,43,0,0,6,16,0,1
"7761",22939,198607150003,1986,7,15,0,162,8,38.570983,-7.909602,1,0,1,1,1,0,1,1,0,3,2,18,162,1,0,6,16,0,3
"7762",12805,198204190012,1982,4,19,0,110,10,34.511667,36.055556,1,0,1,1,0,1,0,1,0,9,4,35,110,0,0,13,23,0,3
"7763",58621,200110260003,2001,10,26,0,92,6,34.08374,74.789902,1,0,1,1,1,0,0,1,0,3,4,29,92,0,0,6,7,0,1
"7764",83704,201112190003,2011,12,19,0,95,10,33.303566,44.371773,1,0,1,1,1,0,0,1,0,3,14,67,95,0,0,6,16,0,4
"7765",123862,201510290060,2015,10,29,0,153,6,34.217285,71.561043,1,0,1,1,1,0,1,0,0,2,8,49,153,0,0,5,5,0,2
"7766",49904,199605150006,1996,5,15,0,69,8,41.930607,8.742907,1,0,1,1,1,-9,0,1,0,7,3,26,69,0,0,5,5,0,1
"7767",76520,201003070058,2010,3,7,0,92,6,22.333044,87.086149,1,0,1,1,1,0,0,1,0,2,22,109,92,1,0,5,5,1,8
"7768",48388,199509250004,1995,9,25,0,158,3,-25.282773,-57.63561,1,0,1,1,1,0,1,1,0,8,19,99,158,0,0,9,21,0,7
"7769",39317,199111170009,1991,11,17,0,145,2,12.96589,-86.231407,1,0,1,1,1,-9,0,1,0,2,3,22,145,0,0,5,2,0,3
"7770",52858,199707220005,1997,7,22,0,217,1,33.210435,-87.566214,1,0,1,1,1,-9,0,1,0,7,5,40,217,0,0,8,18,0,3
"7771",77822,201007110006,2010,7,11,0,95,10,34.881348,44.62513,1,0,1,1,1,0,0,1,0,3,2,18,95,0,0,6,17,0,1
"7772",137902,201702240014,2017,2,24,1,4,6,34.150753,69.240073,2,0,1,1,1,0,0,1,0,6,1,12,4,0,0,13,23,0,3
"7773",94732,201306250033,2013,6,25,0,4,6,34.716667,70.266667,1,0,1,1,1,0,0,1,0,3,14,76,4,0,0,6,11,1,1
"7774",4946,197804050010,1978,4,5,0,185,8,28.124824,-15.430008,1,0,1,1,1,0,0,1,0,3,3,22,185,0,0,6,16,0,1
"7775",11970,198112070016,1981,12,7,0,110,10,33.888523,35.503513,1,0,1,1,1,-9,0,1,0,3,14,76,110,0,0,6,16,0,3
"7776",40129,199202120012,1992,2,12,0,222,3,6.205924,-67.454218,1,0,1,1,0,1,0,1,0,2,4,29,222,0,0,5,2,0,3
"7777",66513,200706010011,2007,6,1,0,95,10,33.303566,44.371773,1,0,1,1,1,0,0,1,0,3,14,71,95,0,0,6,17,3,3
"7778",28179,198807270011,1988,7,27,0,160,5,13.785793,40.501144,5,0,1,1,0,1,0,1,0,2,4,29,160,0,0,5,2,0,3
"7779",104489,201404190049,2014,4,19,0,92,6,12.225278,75.314722,1,0,1,1,1,0,0,1,0,3,14,84,92,0,0,6,16,0,1
"7780",93328,201305020006,2013,5,2,0,153,6,27.508215,66.42715,2,0,1,1,1,0,0,1,0,2,14,84,153,0,0,6,11,0,4
"7781",20021,198505100008,1985,5,10,0,69,8,41.919593,8.737687,4,0,1,1,1,0,1,1,0,3,1,7,69,1,0,6,16,0,1
"7782",140324,201705300044,2017,5,30,0,214,9,49.794248,23.152333,1,0,1,1,1,0,0,1,0,7,8,49,214,0,0,8,19,0,4
"7783",17391,198404170002,1984,4,17,0,159,3,-11.967368,-76.978462,1,0,1,1,1,0,0,1,0,3,7,45,159,1,0,6,16,0,3
"7784",16677,198401290003,1984,1,29,0,185,8,40.465595,-3.696263,1,0,1,1,0,1,0,1,0,1,4,34,185,0,0,5,2,1,6
"7785",15853,198309210013,1983,9,21,0,603,8,54.347539,-6.656108,1,0,1,1,1,0,0,1,0,3,1,1,233,0,0,6,16,0,6
"7786",15895,198309290009,1983,9,29,0,160,5,13.785793,37.86647,5,0,1,1,0,1,0,1,0,2,4,35,160,0,0,5,5,46,1
"7787",67047,200707090013,2007,7,9,1,95,10,36.354145,43.14357,1,1,1,1,1,1,0,1,0,6,4,34,95,0,0,5,5,0,3
"7788",92673,201304080032,2013,4,8,0,228,10,15.449888,45.018688,1,0,1,1,1,0,0,1,0,3,21,108,228,0,0,6,16,0,7
"7789",125364,201512180021,2015,12,18,0,98,8,45.541553,10.211802,1,0,1,1,1,0,0,1,0,3,3,22,98,0,0,6,14,0,8
"7790",97481,201310040015,2013,10,4,0,95,10,33.74324,44.623825,1,1,1,1,1,0,0,1,0,3,14,75,95,0,0,6,16,1,1
"7791",105780,201405220017,2014,5,22,0,228,10,14.48382,44.482153,1,0,1,1,1,0,1,1,0,3,15,86,228,0,0,6,16,0,4
"7792",140332,201705300054,2017,5,30,0,92,6,19.057687,81.573353,1,0,1,1,1,0,0,1,0,7,16,90,92,0,0,8,18,0,2
"7793",73446,200905080001,2009,5,8,0,92,6,22.466667,87.966667,1,0,1,1,1,0,0,1,0,3,14,67,92,0,0,6,16,2,3
"7794",108801,201408030074,2014,8,3,0,4,6,34.276094,70.360248,3,0,1,1,1,0,0,1,0,3,14,76,4,0,0,6,11,1,3
"7795",49385,199602250001,1996,2,25,0,45,3,6.2675,-75.568611,4,0,1,1,1,0,0,1,0,3,21,108,45,0,0,6,16,0,1
"7796",106512,201406080087,2014,6,8,0,160,5,7.720472,123.263289,2,0,1,1,1,0,0,1,0,1,2,15,160,0,0,5,3,1,4
"7797",20724,198508070002,1985,8,7,0,159,3,-11.967368,-76.978462,1,0,1,1,1,0,0,1,0,3,21,107,159,0,0,6,16,0,3
"7798",88396,201208260009,2012,8,26,0,153,6,35.918057,74.289269,1,0,1,1,1,0,0,1,0,2,3,24,153,0,0,5,5,1,8
"7799",89188,201210090052,2012,10,9,0,95,10,36.376823,42.448875,1,0,1,1,1,0,0,1,0,3,14,84,95,0,0,6,16,2,4
"7800",9217,198007250006,1980,7,25,0,83,2,14.622869,-90.529068,1,0,1,1,1,0,0,1,0,1,8,50,83,0,0,5,2,1,4
"7801",6905,197906080001,1979,6,8,0,603,8,52.482961,-1.893592,1,0,1,1,1,0,0,1,0,3,2,21,216,0,0,6,16,0,4
"7802",93143,201304250036,2013,4,25,0,160,5,7.105662,124.825577,1,0,1,1,1,0,0,1,0,3,2,15,160,0,0,6,7,0,3
"7803",106892,201406180005,2014,6,18,0,113,10,32.094952,20.268871,1,0,1,1,1,0,1,1,0,3,6,44,113,0,0,6,11,0,4
"7804",84827,201202280030,2012,2,28,0,160,5,11.712124,122.37462,1,0,1,1,1,0,0,0,0,3,6,44,160,0,0,6,16,0,3
"7805",104373,201404160067,2014,4,16,0,153,6,24.891115,67.143311,1,0,1,1,1,0,0,1,0,2,15,87,153,0,0,5,5,3,8
"7806",57156,200011250001,2000,11,25,0,92,6,26.362324,91.383042,1,0,1,1,1,0,1,1,0,2,14,67,92,1,0,5,5,3,3
"7807",69659,200805260024,2008,5,26,0,95,10,33.303566,44.371773,1,0,1,1,1,1,0,1,1,3,17,94,95,0,0,6,15,7,3
"7808",41702,199207120007,1992,7,12,0,153,6,34.006004,71.53743,1,0,1,1,1,0,0,1,0,2,14,78,153,0,0,5,2,8,3
"7809",3986,197707050003,1977,7,5,0,185,8,28.124824,-15.430008,1,0,1,1,1,0,0,1,0,3,1,8,185,0,0,6,16,0,1
"7810",60345,200304130004,2003,4,13,0,92,6,25.162086,84.73025,1,0,1,1,1,0,0,1,0,2,14,67,92,1,0,5,5,4,7
"7811",84265,201201230018,2012,1,23,0,95,10,33.349159,43.784199,1,0,1,1,1,0,0,1,0,3,3,25,95,0,0,6,16,0,3
"7812",19337,198501120006,1985,1,12,0,160,5,8.421877,125.839596,4,0,1,1,1,-9,0,1,0,9,14,73,160,0,0,13,23,2,1
"7813",21645,198601090001,1986,1,9,0,183,11,-29.861824,31.008293,1,0,1,1,1,0,0,1,0,3,21,107,183,0,0,6,16,0,3
"7814",116919,201503290026,2015,3,29,0,160,5,6.94985,124.427234,2,0,1,1,0,1,1,1,0,2,4,35,160,0,0,5,5,2,7
"7815",56177,200003280002,2000,3,28,0,141,6,27.04869,85.313622,3,0,1,1,1,0,0,1,0,3,2,18,141,0,0,6,16,0,1
"7816",69227,200804220004,2008,4,22,0,118,9,41.824776,20.961095,1,0,1,1,1,0,0,1,0,3,2,18,5,0,0,6,16,0,2
"7817",14526,198302220001,1983,2,22,0,198,8,59.332788,18.064488,1,0,1,1,1,0,0,1,0,3,2,21,198,0,0,6,16,1,2
"7818",40404,199203120018,1992,3,12,0,209,10,37.755081,39.317331,1,0,1,1,1,0,1,1,0,2,3,22,209,0,0,5,2,2,2
"7819",19489,198502070007,1985,2,7,0,45,3,7.07786,-74.70355,3,0,1,1,1,0,0,0,0,2,1,3,45,0,0,5,2,1,8
"7820",73002,200903290022,2009,3,29,0,74,7,42.157447,43.87569,1,0,1,1,1,0,0,1,0,3,3,23,74,0,0,6,17,1,3
